UserID,ProductID,Rating,ReviewCount,Category,Brand,Name,Price,ImageURL,Description,Tags
43.0,9.0,4.7,6,"health, aromatherapy, essential, oils, essential, oils",artizen,artizen eucalyptus essential oil 100 pure  natural  undiluted therapeutic grade  huge 4oz bottle  perfect for aromatherapy relaxation skin therapy  more,644,https://i5.walmartimages.com/asr/d8c17ad8-0b14-45ea-9b63-1394615bc68e_1.79a2714a8b7fb7e5a0de34224a2b830f.jpeg,100 pure eucalyptus essential oil artizen guaranteed highest quality potent eucalyptus oil sets artizen essential oils apart unparalleled purity concentration natural adulterants dilution oils provide maximum benefit possible uncompromising nt fall victim cheap diluted eucalyptus oil competition dilute oil cheap carrier oil potentially dangerous chemicals eucalyptus oil routinely tested purity unique qualities order ensure buying purest oil available 4 ounce eucalyptus oils contain natural oil unfortunately s lot misrepresentation term 100 oil usually natural oil carrier oil high quality bottles use high quality bottles infused uv colored coating protect essential oils sunlight degradation lifetime warranty guarantee manufacturer artizen essential oils offers lifetime warranty guarantee product unsatisfied reason replace product refund money stand guarantee purity oils,"health, aromatherapy, essential, oils, essential, oils, artizen, 100, pure, eucalyptus, essential, oil, artizen, guaranteed, highest, quality, potent, eucalyptus, oil, sets, artizen, essential, oils, apart, unparalleled, purity, concentration, natural, adulterants, dilution, oils, provide, maximum, benefit, possible, uncompromising, nt, fall, victim, cheap, diluted, eucalyptus, oil, competition, dilute, oil, cheap, carrier, oil, potentially, dangerous, chemicals, eucalyptus, oil, routinely, tested, purity, unique, qualities, order, ensure, buying, purest, oil, available, 4, ounce, eucalyptus, oils, contain, natural, oil, unfortunately, s, lot, misrepresentation, term, 100, oil, usually, natural, oil, carrier, oil, high, quality, bottles, use, high, quality, bottles, infused, uv, colored, coating, protect, essential, oils, sunlight, degradation, lifetime, warranty, guarantee, manufacturer, artizen, essential, oils, offers, lifetime, warranty, guarantee, product, unsatisfied, reason, replace, product, refund, money, stand, guarantee, purity, oils"
735.0,1.0,4.0,6,"beauty, clearance, rollback, beauty, products, clearance, rollback, hair, products",colors,la colors lipliner pencil cappuccino,646,https://i5.walmartimages.com/asr/a671ca00-dbde-4a59-a30e-72b549eec7fb_1.0594449fbef0014f483f9cfac623fc19.jpeg,p531 cappuccino lipliner,"beauty, clearance, rollback, beauty, products, clearance, rollback, hair, products, colors, p531, cappuccino, lipliner"
2.0,63.0,4.6,44,"health, sleep, better, calm, mind",pura,pura dor 10 essential oils wood box set 10ml usda organic 100 pure therapeutic grade tea tree lemon lavender sweet orange rosemary lemongrass frankincense peppermint eucalyptus cedarwood,649,https://i5.walmartimages.com/asr/adbdea2d-71cf-4acf-bcd7-52e08219a2ae_1.7b0480bbfa6beb29cc9f3e13a77e580b.jpeg,sense smell oldest strongest sense body help detect harm far away cases helps find peace balance body mind pura dor perfect 10 essential oil kit 100 pure natural usda certified organic therapeutic grade quality aromatherapy oils essential oils offer variety uses aromatherapy improving overall wellness massage therapy initiate sleep essential oils extracted root seed flower leaf bark tree plant pure natural holds powerful incredibly beneficial compounds targets areas tension stress issues oil essential oil set diffused topically applied diluted experience unique properties feel connected nature set aromatherapy oils comes lavender essential oil pure peppermint oil tea tree oil lemon oil sweet orange oil rosemary oil lemongrass oil frankincense essential oil eucalyptus oil cedarwood oil essential oils highly potent direct application dilution cause dryness irritation skin important dilute favorite essential oil carrier oils choice safe topical application pura dor products free harsh ingredients cruelty free products manufactured facility southern california use renewable energy source improve emotional physical health stress daily lives cause different issues mental physical health dilute essential oils use massage oil improved improve overall wellness natural extracts specific oils help relieving tensions boost ones mental health circulation improve retention focus essential oils diffuser calm mind break daily stress work school home connected nature mind ease initiate restful sleep therapeutic diffuser oils scents different seasons drop goes long way oil set comes 10 different pure aromatherapy essential oils packaged presentable wood box 10ml essential oil bottles traditional homeopathy improving general vitality guaranteed long time satisfaction guarantee healthy mind happy customers offer 100 satisfaction guarantee unsatisfied essential oil set let know refund,"health, sleep, better, calm, mind, pura, sense, smell, oldest, strongest, sense, body, help, detect, harm, far, away, cases, helps, find, peace, balance, body, mind, pura, dor, perfect, 10, essential, oil, kit, 100, pure, natural, usda, certified, organic, therapeutic, grade, quality, aromatherapy, oils, essential, oils, offer, variety, uses, aromatherapy, improving, overall, wellness, massage, therapy, initiate, sleep, essential, oils, extracted, root, seed, flower, leaf, bark, tree, plant, pure, natural, holds, powerful, incredibly, beneficial, compounds, targets, areas, tension, stress, issues, oil, essential, oil, set, diffused, topically, applied, diluted, experience, unique, properties, feel, connected, nature, set, aromatherapy, oils, comes, lavender, essential, oil, pure, peppermint, oil, tea, tree, oil, lemon, oil, sweet, orange, oil, rosemary, oil, lemongrass, oil, frankincense, essential, oil, eucalyptus, oil, cedarwood, oil, essential, oils, highly, potent, direct, application, dilution, cause, dryness, irritation, skin, important, dilute, favorite, essential, oil, carrier, oils, choice, safe, topical, application, pura, dor, products, free, harsh, ingredients, cruelty, free, products, manufactured, facility, southern, california, use, renewable, energy, source, improve, emotional, physical, health, stress, daily, lives, cause, different, issues, mental, physical, health, dilute, essential, oils, use, massage, oil, improved, improve, overall, wellness, natural, extracts, specific, oils, help, relieving, tensions, boost, ones, mental, health, circulation, improve, retention, focus, essential, oils, diffuser, calm, mind, break, daily, stress, work, school, home, connected, nature, mind, ease, initiate, restful, sleep, therapeutic, diffuser, oils, scents, different, seasons, drop, goes, long, way, oil, set, comes, 10, different, pure, aromatherapy, essential, oils, packaged, presentable, wood, box, 10ml, essential, oil, bottles, traditional, homeopathy, improving, general, vitality, guaranteed, long, time, satisfaction, guarantee, healthy, mind, happy, customers, offer, 100, satisfaction, guarantee, unsatisfied, essential, oil, set, let, know, refund"
81.0,3.0,3.0,2,"beauty, makeup, face",maja,maja morisco creme powder compact 053 oz,670,https://i5.walmartimages.com/asr/21e64e82-7b25-4a58-b9cf-2f0a4263ac25_1.82aa20880902dd3bc46026f105af1951.jpeg,maja morisco creme powder compact creates soft complexion glowing texture long lasting superior face powder,"beauty, makeup, face, maja, maja, morisco, creme, powder, compact, creates, soft, complexion, glowing, texture, long, lasting, superior, face, powder"
69.0,90.0,3.0,2,"beauty, makeup, face, makeup, bronzer, bronzing, powder",wet n wild,wet n wild megaglo illuminating powder 347 spotlight peach 032 oz,702,https://i5.walmartimages.com/asr/253e8637-0dac-43fc-951b-8679f27dbaa4_1.d4ca69c3e546e72c032db709faa4f542.jpeg,wet n wild megaglo illuminating powder ideal occasions want stand features ethereal shimmering effect makeup powder excellent mixed n wild megaglo illuminating powder create luminous glow subtle iridescence complexion swirl pearlescent hues use individually highlight face neck chest body wet n wild illuminating powder comes different gorgeous colors,"beauty, makeup, face, makeup, bronzer, bronzing, powder, wet, n, wild, wet, n, wild, megaglo, illuminating, powder, ideal, occasions, want, stand, features, ethereal, shimmering, effect, makeup, powder, excellent, mixed, n, wild, megaglo, illuminating, powder, create, luminous, glow, subtle, iridescence, complexion, swirl, pearlescent, hues, use, individually, highlight, face, neck, chest, body, wet, n, wild, illuminating, powder, comes, different, gorgeous, colors"
70.0,8.0,3.8,2369,"beauty, makeup, face, makeup, face, makeup, brands, covergirl, face, makeup",covergirl,covergirl trublend liquid foundation m6 perfect beige,724,https://i5.walmartimages.com/asr/08f5fb90-6d6f-454f-8669-3b19f5261d6a.4a293a9a4412f63bbeebc93a908e53ed.jpeg,trublend liquid makeup available 21 shades features new shade matching system find perfect blend determine shade family second choose number coordinate complementary trublend products based number seamlessly flawless nude look blends virtually disappears,"beauty, makeup, face, makeup, face, makeup, brands, covergirl, face, makeup, covergirl, trublend, liquid, makeup, available, 21, shades, features, new, shade, matching, system, find, perfect, blend, determine, shade, family, second, choose, number, coordinate, complementary, trublend, products, based, number, seamlessly, flawless, nude, look, blends, virtually, disappears"
2.0,90.0,5.0,2,"personal, care, shaving, beard, trimmers, tools, beard, trimmers",oster,oster 76023510 fast feed clipper  8 piece comb set,738,https://i5.walmartimages.com/asr/b17c3943-7041-45d6-b266-af8a1f709d5b_1.6674b630024a52449c085c0e23858f75.jpeg,whisper quiet pivot motor 2x powerful magnetic motor clipper optional blade sets 76913 506 76913 536 purchased separately thank,"personal, care, shaving, beard, trimmers, tools, beard, trimmers, oster, whisper, quiet, pivot, motor, 2x, powerful, magnetic, motor, clipper, optional, blade, sets, 76913, 506, 76913, 536, purchased, separately, thank"
5.0,55.0,4.0,12,"beauty, makeup, lip",unknown,okeeffes lip repair tube,740,https://i5.walmartimages.com/asr/c8515f4d-d7d2-4e7b-8650-2e0795be2287_3.47b0cc421d68a9b652e63511df4d54f5.jpeg,okeeffes lip repair original tubeguaranteed relief extremely dry cracked lipsthis highly effective lip balm heals relieves repairs extremely dry cracked lips daily lip repair clinically proven provide instant relief day moisture 1 create flexible barrier heal dry cracked protect dryness day eat absorb quickly provide soft smooth lasting,"beauty, makeup, lip, , okeeffes, lip, repair, original, tubeguaranteed, relief, extremely, dry, cracked, lipsthis, highly, effective, lip, balm, heals, relieves, repairs, extremely, dry, cracked, lips, daily, lip, repair, clinically, proven, provide, instant, relief, day, moisture, 1, create, flexible, barrier, heal, dry, cracked, protect, dryness, day, eat, absorb, quickly, provide, soft, smooth, lasting"
69.0,77.0,3.7,3,"premium, beauty, premium, hair, care, premium, styling, products, hair, spray",color wow,color wow style on steroids performanceenhancing texture spray 7 oz,754,https://i5.walmartimages.com/asr/cba5ff51-9476-4e2e-aaed-2a6e312d1891.288605c6ece8d0542606429c1ef7a8c7.jpeg,,"premium, beauty, premium, hair, care, premium, styling, products, hair, spray, color, wow,"
29.0,40.0,5.0,3,"premium, beauty, premium, hair, care, hair, tools, premium, conditioners",matrix,biolage color care acidic conditioner rinse  169 oz,758,https://i5.walmartimages.com/asr/1ff085da-29e1-442a-8030-b707c625ed18.7fa13accaeb527e4e4f375fc1688a6f8.jpeg,,"premium, beauty, premium, hair, care, hair, tools, premium, conditioners, matrix,"
11.0,6.0,4.8,6,"personal, care, deodorants, antiperspirants",herban cowboy,herban cowboy deodorant forest 2 8 oz 80 g,779,https://i5.walmartimages.com/asr/fd9bd9a0-c783-46c0-9209-f1b138002c3b_1.46cf41e8b18470906464a043fdb36000.jpeg,vegan phthalates aluminum triclosan cruelty free vegan phthalates aluminum triclosan cruelty free,"personal, care, deodorants, antiperspirants, herban, cowboy, vegan, phthalates, aluminum, triclosan, cruelty, free, vegan, phthalates, aluminum, triclosan, cruelty, free"
7.0,11.0,4.7,34,"household, essentials, cleaning, supplies, cleaning, tools, dusters",oxo,oxo good grips microfiber hand duster,787,https://i5.walmartimages.com/asr/a2f447e9-f02e-4167-9364-9c26c4d8cb8c_1.6379b3cf264575d8d096687a5eaa447e.jpeg,oxo good grips microfiber hand duster sku cleaning chore oxo good grips microfiber hand duster double sided duster features flexible head long fluffy fibers nooks crannies remove dust objects light touch slim profile fit tight spaces generous head covers large surface swipe clean microfiber head simply unsnap duster best results wash cold water fabric softener bleach dry heat duster machine sku adib00940dv6w,"household, essentials, cleaning, supplies, cleaning, tools, dusters, oxo, oxo, good, grips, microfiber, hand, duster, sku, cleaning, chore, oxo, good, grips, microfiber, hand, duster, double, sided, duster, features, flexible, head, long, fluffy, fibers, nooks, crannies, remove, dust, objects, light, touch, slim, profile, fit, tight, spaces, generous, head, covers, large, surface, swipe, clean, microfiber, head, simply, unsnap, duster, best, results, wash, cold, water, fabric, softener, bleach, dry, heat, duster, machine, sku, adib00940dv6w"
